"date_mdy","journal_entry","location","year","month","longitude","latitude"
1883-01-21,"At one oclock AM commenced raining. rained the remainder of the night and untill nearly noon when the wind hauled South West and blew fresh at noon reefed sails and got underway went by the Northern Head of Fox Island and through Deer Isle thorough fase at 5 pm went through yorks nanin wind moderated Arrived at Winter Harbor at 8PM Wind West","Winter Harbor",1883,1,-68.09811741,44.39116851
1883-01-25,"Wind Westerly and moderate about home very cold weather Chromo lying at Henrys cove and to much ice to get her in to the Harbor","Winter Harbor",1883,1,-68.09811741,44.39116851
1883-01-26,"Very moderate all day with an air of wind N.W. Staid at home all day not doing anything in particular Thin ice most all over the souned","Winter Harbor",1883,1,-68.09811741,44.39116851
1883-01-28,"Wind moderate Easterly with snow most all day. Went on board Chromo, and came in to the Harbor with vessel and help break the the ice in the Harbor so the Nevada and A. Hooper could move hauled Chromo into the wharf to take out some coal","Winter Harbor",1883,1,-68.09811741,44.39116851
1883-01-30,"Wind North East in forenoon and West in afternoon Help break the ice in the Harbor & hauled the Chromo from the wharf Winter Harbor","Winter Harbor",1883,1,-68.09811741,44.39116851
1883-02-02,"Wind North West Work in shop setting aep stove and getting for work","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-07,"Wind South heavy snow storm work in shop","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-08,"Wind Westerly Work apart of the day in shop And in the afternoon Went to A F Jevish visiting with my Wife","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-09,"Wind Westerly Work all day for G.W. Tracy on vessel putting new work in cabbin in evening went to the Hall to a Lyceum. Question resolved that it would better for the people of the US to have the property equally divided","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-12,"Wind NorthWest work in shop on various kinds of work. In the afternoon Henry Sargents house and barn was burned. to gather with 3 1/2 coals Pray & a years moved prepared for the stove, furniture saved","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-13,"very moderate Westerly in forenoon. Wind southerly in afternoon Work in the afternoon in the shop","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-14,"Very moderate Westerly. Work in the afternon in Shop on boat And in the evening Went to Hall to a Lyceum. Question Resolved. there should be no restrictions in voting on account of sex","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-15,"Wind North East and cold. Work in shop most all day","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-16,"Wind Southerly and all most rain very wet Work in the afternoon in Shop on boat","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-17,"Wind South foggy and wet Work at home in Shop","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-19,"Wind North East in forenoon Westerly at night work all day in shop Reg. letter to Narraguagus Lodge payment of dues $2,00.","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-20,"Wind North East and hauled around South East at night Work all day in shop on boat in evening snowy","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-21,"Wind Southerly in morning at 10 AM wind came of North West Work in shop on boat the ice in the Harbor was cut clean and sent a drift A Lyceum in the evening but I did not go. At night growing cold","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-22,"Moderate Westerly in forenoon and in the afternoon Calm in evening wind North Easterly work all day in shop on boat","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-23,"Wind North East and stuck with snow. then hauled around North Work all day in shop on boat and finished planting","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-24,"Wind North West wind moderate but the air cold in morning Went on board of Chromo. to measure for wooden whelpsfor windlass Work in shop filling saws. and waroves other kinds of work. at night calm","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-26,"Wind North West & moderate Work in shop caulking boat","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-27,"Wind West North West thermometer 10 degrees above zero. Work in shop filing saws for different people","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-02-28,"Wind North East and thick with snow in forenoon. in the afternoon cleared up Work in shop acknowledged deed for Emma Summence Went to Lyceum in evening Question Resolved that the works of Nature is mroe pleasing to the eye than the works of Art. Decided in affirmative","Winter Harbor",1883,2,-68.09811741,44.39116851
1883-03-01,"Wind Westerly in forenoon SouthWest at night and in the evening fresh Southerly. Work in shop","Winter Harbor",1883,3,-68.09811741,44.39116851
1883-03-02,"Wind Southerly in forenoon and gradualy hauled Westerly at night Wind SouthWest Work apart of the day making whelps to put on windlass","Winter Harbor",1883,3,-68.09811741,44.39116851
1883-03-03,"Wind NorthWest and pleasant good sleighing painted my boat in shop out sail and in","Winter Harbor",1883,3,-68.09811741,44.39116851
1883-03-05,"Wind North West and blowing a gale with the thermometer at zero. Work in shop puttying nail heads in boat. acknowledged deed for Wm Rand","Winter Harbor",1883,3,-68.09811741,44.39116851
1883-03-06,"Wind Easterly with the thermometer 4 degrees below zero. at night blowing fresh and heavy snow storm. Work in shop","Winter Harbor",1883,3,-68.09811741,44.39116851
1883-03-07,"Calm in forenoon wind came of at night blowing a gale. Work in shop","Winter Harbor",1883,3,-68.09811741,44.39116851
1883-03-08,"Wind North West staid in house with cold took sweat at night","Winter Harbor",1883,3,-68.09811741,44.39116851
1883-03-09,"Wind Westerly Unable to go out of the house on account of severe cold","Winter Harbor",1883,3,-68.09811741,44.39116851
1883-03-12,"Wind Northwest. and cold Work in shop","Winter Harbor",1883,3,-68.09811741,44.39116851
1883-03-15,"Wind North West Work in shop ceiling boat","Winter Harbor",1883,3,-68.09811741,44.39116851
1883-03-20,"Wind South East in morning and very heavy rain then traveled S.W. and at night N.W. and cleared up wprk at home in shop","Winter Harbor",1883,3,-68.09811741,44.39116851
