"date_mdy","journal_entry","location","year","month","longitude","latitude"
1874-01-01,"The wind south west went to Shooting match","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-02,"The wind out Southerly went on Iron Bound to pay Galen Smith for his wood that I carried to Rockland in the Amulet rainy in the after noon.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-02,"The wind out Southerly went on Iron Bound to pay Galen Smith for his wood that I carried to Rockland in the Amulet rainy in the after noon.","Iron Bound",1874,1,-68.133407,44.39197
1874-01-02,"The wind out Southerly went on Iron Bound to pay Galen Smith for his wood that I carried to Rockland in the Amulet rainy in the after noon.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-03,"The wind very moderate commenced making boxes for the Wind mill went to Lodge of Good Templars.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-04,"The wind South west","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-05,"The wind North Easterly finished making boxes for wind mill","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-06,"The wind southerly made damper for stove pipe wrote letter to Proctor Smallidge","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-07,"The wind southerly and rainy work on jigsaw making break etc.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-08,"The wind South by East rain in afternoon mended apple pairer for Wm. Rand","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-09,"The wind Southerly and warm settled for School House stove as one of the trustees or committee","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-10,"The wind Southerly Jobbing about home","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-11,"The wind South West","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-12,"The wind North West commenced making lamppost for Good Templars","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-13,"The wind Northerly finished making the lamppost","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-14,"The wind N.W. commenced making high chair big snow storm","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-15,"The wind W.N.W. finished high chair filed wood saw etc.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-16,"The wind NorthWest made handsled rolling pin etc.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-17,"The wind North West set lamp post for Lodge at Good Templars recd letter from Hanncock Co. publishing company","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-18,"The wind South West made a call at Flora Gerrish","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-19,"The wind Southerly went up the stream cutting fire wood carried bed clothes stayed at the camp all night","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-20,"The wind Northerly cutting firewood staid at the camp.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-21,"The wind. S.S. East cut wood and came out to night snowing.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-22,"The wind southerly went up in the woods cutting wood","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-23,"The wind southerly.rainy cutting wood","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-24,"The wind N.W. in fore noon calm in afternoon came out of the woods recd letter from Benj. Kittridge went to Lodge of Good Templars","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-25,"The wind North West blew heavy.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-26,"The wind North West and very cold made board axe handle.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-27,"The wind N.E. very cold and snowy went up the stream cutting wood wrote letter to Benj. Kittridge","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-28,"The wind Northerly cutting wood.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-29,"The wind N.West cutting wood.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-30,"The wind N.W. very cold came out of the woods recd Reg. letters from Thomas Bunker","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-31,"The wind North East went to Prospect in stage after yoke of oxen Engaged. Evans Young. went to Lodge of Good Templars Elected Officers.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-01-31,"The wind North East went to Prospect in stage after yoke of oxen Engaged. Evans Young. went to Lodge of Good Templars Elected Officers.","Winter Harbor",1874,1,-68.09811741,44.39116851
1874-02-01,"The wind Northerly and moderate.","Winter Harbor",1874,2,-68.09811741,44.39116851
1874-02-02,"The wind N. E. fight wind went to R. Rands got high chair reac letter from Evans Young went at Navigation school.","Winter Harbor",1874,2,-68.09811741,44.39116851
1874-02-03,"The wind Easterly big snow storm wrote letter to Evans Young went to Navigation School","Winter Harbor",1874,2,-68.09811741,44.39116851
1874-02-04,"The wind Northerly and moderate made hammer for horse pistol.","Winter Harbor",1874,2,-68.09811741,44.39116851
1874-02-05,"The wind North West cold work in shop.","Winter Harbor",1874,2,-68.09811741,44.39116851
1874-02-06,"The wind North West turned a globe to represent the earth for navigation school Went to Navigation in evening.","Winter Harbor",1874,2,-68.09811741,44.39116851
1874-02-07,"The wind North West cold wrote letter to Arno Wiswell Esq.","Winter Harbor",1874,2,-68.09811741,44.39116851
1874-02-08,"The wind North West cold","Winter Harbor",1874,2,-68.09811741,44.39116851
