"date_mdy","journal_entry","location","year","month","longitude","latitude"
1878-01-01,"The wind North fresh breeze the thermometer at 8 am 10° above 0 the thermometer hangs on the north side of the house in the shade and will be noted in the morning unless otherwise specified. Gave T. R. Hammond to notes of $100 each for one of J. M. Sargent and Geo Wescott. Work apart of the day for J D Harrington. went to wharf meeting in the evening","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-02,"The wind North East thermometer 18° above zero work apart of the day for J D Harrington","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-03,"The wind Northerly fresh breeze in morning Thermometer 8° above zero. and at 9 oclock in the evening it was down to 0 Work at the door cutting wood Went to a religious meeting in Evening","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-04,"The wind South East Thermometer in the morning down to zero. at night Thermometer 28° above in the evening a terrific storm of snow rain and wind Work about home","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-05,"The wind West North West Thermometer in morning 37° above and at night 0° Work about home.","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-06,"The wind North West.Wind moderate. Thermometer at 8 am 4° above 0 at night 10° above. Went to the Lower Harbor and back in dora.","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-07,"The wind North The Thermometer 9° below zero Went up the stream cutting fire wood Thermometer 4° above at night","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-08,"The wind North West. Thermometer 14° below 0 In the afternoon the Thermometer at zero Work around home. Recd letter from Thomas Bunker & Card from F. Haines Biddeford","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-09,"The wind Northerly and moderate snowy all the fore noon Thermometer at 25° above zero work apart of the day for J D Harrington Wrote letters to Thomas Bunker & CC Burrill + postal card to F. Haines Biddeford","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-10,"The wind Easterly Thermomteter 34° above Went up the stream in woods cutting fire wood. In the evening heavy storm","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-11,"The wind Easterly after 1 am and a heavy riving rain storm. at day light wind eased. Thermometer 40 above work about home clearning out the cellar drain put the cellar was full of water went to a religious meeting evening","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-12,"The wind North West very moderate The Thermometer 32° degrees up to 40° above zero. Work about the house. repairing sash and putting in glass.","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-13,"The wind North West Thermometer from 32° up to 40 degrees very pleasant.","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-14,"The wind South East The Thermometer from 33° to 39 above. Work helping JDH set up getting ready to house keeping In the Evening work on G. W. Tracys floor planning it.","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-15,"The wind North West Thermometer at 32 untill night when it fell a little Work getting wood up of the wharf and helping J D Harrington Mr J D Harrington + wife + child left us. from C C Burrill Recd letter","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-16,"The wind North West Thermometer from 10 above down to zero. Work apart of the forenoon for J D Harrington and the afternoon for G W Tracy planning floor. Dancing school at my house in evening","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-17,"The wind North West The Thermometer from 0 to 6 above. Wrote letter to C C Burrill Finished planning & painting floor for G. W. Tracy.","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-18,"Calm or nearly all day Thermometer in morning 6° above zero in the afternoon 36 above. Helped J F Kingsley cut ice in the forenoon and in the afternoon work about home Went to a Religious meeting in the Evening","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-19,"The wind Westerly Thermometer from 32° to 38 above zero. Work about home cutting wood. Putting up stove in office making an handle &e Recieved letter from S L Tracy.","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-20,"The wind Southerly and pleasant. The Thermometer 38 degrees to 42 degrees above zero. Not any snow on the ground to be seen","Winter Harbor",1878,1,-68.09811741,44.39116851
1878-01-21,"The wind South Easterly. moderate and rainy all day. Thermometer 42 1/2 degrees above zero Work in the house joinering Commenced making counter dancing school at the house in the Evening","Winter Harbor",1878,1,-68.09811741,44.39116851
